,ErrCode,StartTime
698,E630227L,2017-03-28 09:28:01
699,E630222L,2017-03-28 09:43:46
700,E630227L,2017-03-28 09:47:22
701,E630222L,2017-03-28 10:43:05
702,E620002L,2017-03-28 14:58:47
703,E630235L,2017-03-28 16:39:32
704,E630235L,2017-03-28 19:53:02
705,E630227L,2017-03-28 21:15:11
706,E630227L,2017-03-28 23:00:44
707,E630237L,2017-03-28 23:05:24
708,E630235L,2017-03-29 02:33:34
709,E630261L,2017-03-29 03:39:07
710,E620002L,2017-03-29 03:45:01
711,E620002L,2017-03-29 03:47:56
712,E620002L,2017-03-29 03:57:11
713,E620002L,2017-03-29 04:07:26
714,E620002L,2017-03-29 04:12:36
715,E620002L,2017-03-29 04:45:02
716,E620002L,2017-03-29 04:52:56
717,E620002L,2017-03-29 04:57:40
718,E630235L,2017-03-29 05:00:28
719,E602017L,2017-03-29 05:00:45
720,E620002L,2017-03-29 08:45:03
721,E620002L,2017-03-29 08:48:42
722,E620002L,2017-03-29 08:56:14
723,E620002L,2017-03-29 12:00:14
724,E620002L,2017-03-29 12:14:43
725,E620002L,2017-03-29 12:19:15
726,E620002L,2017-03-29 16:41:54
727,E630224L,2017-03-29 16:53:39
728,E620002L,2017-03-29 17:21:50
729,E620002L,2017-03-29 17:25:04
730,E620002L,2017-03-29 17:38:16
731,E620002L,2017-03-29 17:43:32
732,E630224L,2017-03-29 18:01:51
733,E630224L,2017-03-29 18:10:30
734,E630224L,2017-03-29 18:35:25
735,E630224L,2017-03-29 18:48:51
736,E630224L,2017-03-29 19:08:12
737,E620002L,2017-03-29 19:33:19
738,E620002L,2017-03-29 19:37:55
739,E630224L,2017-03-29 19:56:43
740,E630227L,2017-03-29 20:03:06
741,E630227L,2017-03-29 20:12:11
742,E630224L,2017-03-29 20:22:23
743,E630224L,2017-03-29 20:45:50
744,E620002L,2017-03-29 21:20:45
745,E620002L,2017-03-29 21:23:49
746,E620002L,2017-03-29 21:28:35
747,E620002L,2017-03-29 21:31:40
748,E620002L,2017-03-29 22:23:13
749,E620002L,2017-03-29 22:25:52
750,E602017L,2017-03-29 23:17:37
751,E620002L,2017-03-29 23:21:25
752,E630221L,2017-03-29 23:36:30
753,E620002L,2017-03-30 04:39:37
754,E620002L,2017-03-30 04:46:02
755,E601043L,2017-03-30 05:19:13
756,E620029L,2017-03-30 05:19:13
757,E620002L,2017-03-30 05:21:00
758,E630235L,2017-03-30 05:22:39
759,E620002L,2017-03-30 06:06:55
760,E620002L,2017-03-30 06:44:37
761,E630227L,2017-03-30 06:54:04
762,E620002L,2017-03-30 07:01:16
763,E620002L,2017-03-30 07:06:28
764,E620002L,2017-03-30 07:09:52
765,E620002L,2017-03-30 08:29:48
766,E620002L,2017-03-30 09:22:45
767,E620002L,2017-03-30 09:30:01
768,E620002L,2017-03-30 09:33:00
769,E620002L,2017-03-30 09:39:11
770,E620002L,2017-03-30 09:41:45
771,E620002L,2017-03-30 10:06:24
772,E620002L,2017-03-30 10:54:43
773,E630227L,2017-03-30 11:02:34
774,E620002L,2017-03-30 11:54:49
775,E620002L,2017-03-30 12:04:02
776,E620002L,2017-03-30 12:07:08
777,E620002L,2017-03-30 12:09:37
778,E620002L,2017-03-30 12:19:38
779,E620002L,2017-03-30 12:22:23
780,E620002L,2017-03-30 13:14:47
781,E620003L,2017-03-30 13:30:00
782,E620029L,2017-03-30 13:30:00
783,E550903L,2017-03-30 13:30:11
784,E620002L,2017-03-30 13:30:17
785,E620002L,2017-03-30 13:45:20
786,E620002L,2017-03-30 14:05:02
787,E620002L,2017-03-30 14:12:52
788,E620002L,2017-03-30 14:37:02
789,E620002L,2017-03-31 02:58:03
790,E620002L,2017-03-31 10:25:02
791,E620002L,2017-03-31 10:31:41
792,E620003L,2017-03-31 11:27:14
793,E620029L,2017-03-31 11:27:14
794,E550903L,2017-03-31 11:28:08
795,E620003L,2017-03-31 11:36:27
796,E620029L,2017-03-31 11:36:28
797,E601043L,2017-03-31 11:36:41
798,E620002L,2017-03-31 11:39:15
799,E620003L,2017-03-31 12:56:43
800,E620029L,2017-03-31 12:56:46
801,E601043L,2017-03-31 12:58:08
802,E620002L,2017-03-31 13:20:06
803,E620002L,2017-03-31 13:47:32
804,E620002L,2017-03-31 13:55:22
805,E600017L,2017-03-31 14:39:36
806,E600017L,2017-03-31 15:32:50
807,E600017L,2017-03-31 16:13:58
808,E600017L,2017-03-31 16:29:38
809,E620002L,2017-03-31 16:37:41
810,E630227L,2017-03-31 17:18:38
811,E620002L,2017-03-31 17:39:24
812,E620002L,2017-03-31 20:53:46
813,E620002L,2017-03-31 21:09:53
814,E630227L,2017-04-01 05:00:04
815,E620002L,2017-04-01 07:08:26
816,E620002L,2017-04-01 07:27:49
817,E620002L,2017-04-02 03:04:11
818,E620002L,2017-04-02 03:10:44
819,E620002L,2017-04-02 03:17:14
820,E620002L,2017-04-05 08:52:24
821,E620002L,2017-04-05 09:29:14
822,E620002L,2017-04-05 09:32:10
823,E620002L,2017-04-05 09:36:57
824,E620002L,2017-04-05 09:39:04
825,E620002L,2017-04-05 09:49:42
826,E620002L,2017-04-05 10:14:37
827,E620002L,2017-04-05 10:57:21
828,E620002L,2017-04-05 14:03:53
829,E620002L,2017-04-05 14:15:13
830,E620002L,2017-04-05 15:43:29
831,E602017L,2017-04-05 17:30:35
832,E620003L,2017-04-05 17:35:19
833,E620029L,2017-04-05 17:35:20
834,E550903L,2017-04-05 17:35:50
835,E620002L,2017-04-05 17:40:46
836,E620002L,2017-04-05 18:10:39
837,E620002L,2017-04-05 20:02:16
838,E620002L,2017-04-05 20:53:04
839,E620002L,2017-04-05 20:55:57
840,E620002L,2017-04-05 21:15:10
841,E620002L,2017-04-05 21:39:56
842,E620002L,2017-04-06 03:46:04
843,E630227L,2017-04-06 04:04:43
844,E601043L,2017-04-06 04:04:44
845,E851079L,2017-04-06 04:04:47
846,E620003L,2017-04-06 04:55:47
847,E620029L,2017-04-06 04:55:49
848,E550903L,2017-04-06 04:56:08
849,E620002L,2017-04-06 08:20:04
850,E620002L,2017-04-06 08:38:14
851,E620002L,2017-04-06 14:23:00
852,E620002L,2017-04-06 15:58:37
853,E620002L,2017-04-06 16:14:25
854,E620002L,2017-04-06 16:16:28
855,E620002L,2017-04-06 22:41:50
856,E630224L,2017-04-06 23:01:40
857,E620002L,2017-04-06 23:34:48
858,E620002L,2017-04-06 23:38:17
859,E620002L,2017-04-07 00:45:23
860,E620002L,2017-04-07 00:54:56
861,E620003L,2017-04-07 00:56:06
862,E620029L,2017-04-07 00:56:06
863,E620002L,2017-04-07 00:58:28
864,E620002L,2017-04-07 04:01:44
865,E620002L,2017-04-07 04:09:10
866,E620002L,2017-04-07 04:36:13
867,E620002L,2017-04-07 05:05:06
868,E620002L,2017-04-07 05:09:43
869,E620002L,2017-04-07 06:18:22
870,E620002L,2017-04-07 06:21:22
871,E620002L,2017-04-07 09:29:25
872,E620002L,2017-04-07 09:32:52
873,E620002L,2017-04-07 09:35:10
874,E620002L,2017-04-07 09:37:45
875,E620002L,2017-04-07 09:48:11
876,E620002L,2017-04-07 15:07:26
877,E620002L,2017-04-07 15:12:39
878,E620032L,2017-04-10 07:58:43
879,E620002L,2017-04-10 08:40:39
880,E620002L,2017-04-10 08:43:03
881,E620002L,2017-04-10 15:50:35
882,E602017L,2017-04-10 21:20:07
883,E620002L,2017-04-10 21:20:16
884,E620002L,2017-04-10 22:02:53
885,E620002L,2017-04-10 23:52:28
886,E620002L,2017-04-10 23:58:11
887,E620002L,2017-04-11 00:01:57
888,E620002L,2017-04-11 00:06:51
889,E620002L,2017-04-11 01:39:01
890,E620002L,2017-04-11 01:46:09
891,E620002L,2017-04-11 03:12:27
892,E620002L,2017-04-11 03:25:31
893,E620003L,2017-04-11 04:24:15
894,E620029L,2017-04-11 04:24:15
895,E550903L,2017-04-11 04:25:32
896,E620002L,2017-04-11 09:22:52
897,E620002L,2017-04-11 09:27:00
898,E620002L,2017-04-11 13:11:48
899,E620003L,2017-04-11 13:38:46
900,E620029L,2017-04-11 13:38:47
901,E630224L,2017-04-11 15:10:14
902,E620002L,2017-04-11 16:35:28
903,E630235L,2017-04-11 16:46:15
904,E620002L,2017-04-11 19:07:39
905,E630227L,2017-04-11 20:11:00
906,E630224L,2017-04-11 20:30:40
907,E620002L,2017-04-12 07:32:26
908,E630235L,2017-04-12 07:56:03
909,E630235L,2017-04-12 08:47:50
910,E620002L,2017-04-12 10:10:33
911,E620002L,2017-04-12 10:21:57
912,E630224L,2017-04-12 16:33:21
913,E620002L,2017-04-12 17:00:01
915,E620029L,2017-04-12 17:22:15
914,E620003L,2017-04-12 17:22:15
916,E601043L,2017-04-12 17:22:21
917,E620002L,2017-04-12 17:25:17
918,E620002L,2017-04-12 17:32:03
919,E630224L,2017-04-12 18:25:14
920,E620002L,2017-04-12 18:25:32
921,E620002L,2017-04-12 18:32:39
922,E620002L,2017-04-12 19:44:15
923,E620002L,2017-04-12 19:52:42
924,E620002L,2017-04-12 19:55:29
925,E620002L,2017-04-12 19:58:03
926,E630227L,2017-04-12 21:59:12
927,E602017L,2017-04-12 22:30:41
929,E620029L,2017-04-12 22:32:22
928,E601043L,2017-04-12 22:32:22
930,E620002L,2017-04-12 22:56:05
931,E630227L,2017-04-12 23:10:30
932,E620002L,2017-04-12 23:10:45
933,E602017L,2017-04-13 07:00:38
934,E602017L,2017-04-13 11:12:36
935,E620002L,2017-04-13 11:15:34
936,E620003L,2017-04-13 11:16:13
937,E620029L,2017-04-13 11:16:14
938,E620002L,2017-04-14 01:15:48
939,E620002L,2017-04-14 01:31:46
940,E620002L,2017-04-14 01:34:58
941,E630261L,2017-04-14 02:58:25
942,E630227L,2017-04-14 02:59:18
943,E620003L,2017-04-14 08:45:36
944,E601043L,2017-04-14 08:47:25
945,E620002L,2017-04-14 08:47:42
946,E620002L,2017-04-14 10:35:44
947,E620002L,2017-04-14 10:42:19
948,E620007L,2017-04-15 01:31:26
949,E601044L,2017-04-15 01:31:48
950,E600020L,2017-04-15 01:32:32
951,E600040L,2017-04-15 01:32:50
952,E620002L,2017-04-15 01:32:52
953,E620002L,2017-04-15 01:38:26
954,E620002L,2017-04-15 01:42:59
955,E620002L,2017-04-15 01:45:29
956,E630222L,2017-04-15 03:43:21
957,E620002L,2017-04-15 03:50:33
958,E620002L,2017-04-15 04:12:24
959,E620002L,2017-04-15 04:23:07
960,E620002L,2017-04-15 04:40:07
961,E630222L,2017-04-15 06:18:52
962,E620002L,2017-04-15 08:45:24
963,E620002L,2017-04-15 08:59:14
964,E620002L,2017-04-15 09:03:46
965,E620002L,2017-04-15 09:37:28
966,E620002L,2017-04-15 09:52:54
967,E620002L,2017-04-15 10:01:48
968,E620002L,2017-04-15 11:13:35
969,E620003L,2017-04-15 12:19:56
970,E620029L,2017-04-15 12:19:57
971,E601043L,2017-04-15 12:21:53
972,E620002L,2017-04-15 12:28:39
973,E620002L,2017-04-15 14:00:36
974,E620032L,2017-04-17 08:14:37
975,E630227L,2017-04-17 09:28:03
976,E630235L,2017-04-17 09:37:55
977,E630227L,2017-04-17 09:39:11
978,E620002L,2017-04-17 10:11:27
979,E620002L,2017-04-17 10:36:36
980,E620002L,2017-04-17 10:40:21
981,E620002L,2017-04-17 10:56:17
982,E620002L,2017-04-17 12:25:40
983,E620002L,2017-04-17 12:29:58
984,E620002L,2017-04-17 12:34:12
985,E620002L,2017-04-17 12:37:32
986,E620002L,2017-04-17 13:13:33
987,E630227L,2017-04-17 13:59:50
988,E620002L,2017-04-17 14:33:47
989,E620002L,2017-04-17 21:15:53
990,E620002L,2017-04-17 21:35:18
991,E620002L,2017-04-17 21:47:52
992,E620002L,2017-04-18 04:21:33
993,E630224L,2017-04-18 05:30:31
994,E620002L,2017-04-18 06:28:37
995,E620002L,2017-04-18 06:37:13
996,E620002L,2017-04-18 06:54:48
997,E620002L,2017-04-18 07:27:27
998,E620002L,2017-04-18 07:40:20
999,E620002L,2017-04-18 08:15:26
1000,E620002L,2017-04-18 11:37:38
1001,E620002L,2017-04-18 11:45:53
1002,E620002L,2017-04-18 15:43:26
1003,E620002L,2017-04-18 15:58:11
1004,E620002L,2017-04-18 16:05:43
1005,E630227L,2017-04-18 17:02:33
1006,E620003L,2017-04-18 17:29:20
1007,E620029L,2017-04-18 17:29:21
1008,E550903L,2017-04-18 17:29:52
1009,E630227L,2017-04-18 17:41:11
1010,E620002L,2017-04-18 19:47:00
1011,E630224L,2017-04-18 20:14:01
1012,E851079L,2017-04-18 20:14:02
1013,E620002L,2017-04-19 00:09:59
1014,E620002L,2017-04-19 00:22:26
1015,E601043L,2017-04-19 01:40:14
1016,E601043L,2017-04-19 03:51:44
1017,E620029L,2017-04-19 03:51:44
1018,E620002L,2017-04-19 03:55:36
1019,E620002L,2017-04-19 04:03:11
1020,E620002L,2017-04-19 06:22:27
1021,E620003L,2017-04-19 07:27:19
1022,E620029L,2017-04-19 07:27:19
1023,E601043L,2017-04-19 07:27:23
1024,E620002L,2017-04-19 07:27:28
1025,E620002L,2017-04-19 07:46:32
1026,E620002L,2017-04-19 07:50:25
1027,E630224L,2017-04-19 07:55:22
1028,E620002L,2017-04-19 08:01:00
1029,E630235L,2017-04-19 08:37:05
1030,E620002L,2017-04-19 08:37:23
1031,E630235L,2017-04-19 09:20:52
1032,E620002L,2017-04-19 09:21:11
1033,E630224L,2017-04-19 09:23:08
1034,E630224L,2017-04-19 11:17:08
1035,E620002L,2017-04-20 02:06:23
1036,E620002L,2017-04-20 02:09:19
1037,E620002L,2017-04-20 09:04:08
1038,E620002L,2017-04-20 09:08:40
1039,E620002L,2017-04-20 09:14:29
1040,E620002L,2017-04-20 10:40:23
1041,E620002L,2017-04-20 10:51:49
1042,E610038L,2017-04-20 11:20:23
1043,E620002L,2017-04-20 12:27:31
1044,E620002L,2017-04-20 12:38:43
1045,E620002L,2017-04-20 12:54:37
1046,E620002L,2017-04-20 12:56:48
1047,E601043L,2017-04-20 14:55:09
1048,E620029L,2017-04-20 14:55:09
1049,E630227L,2017-04-20 15:28:39
1050,E620003L,2017-04-20 15:34:50
1051,E620029L,2017-04-20 15:34:51
1052,E630227L,2017-04-20 16:08:06
1053,E620002L,2017-04-20 16:08:59
1054,E620003L,2017-04-20 16:12:22
1055,E620029L,2017-04-20 16:12:23
1056,E550903L,2017-04-20 16:13:42
1057,E620002L,2017-04-20 16:28:54
1058,E620002L,2017-04-20 16:42:01
1059,E620002L,2017-04-20 17:05:56
1060,E620002L,2017-04-20 18:21:32
1061,E620003L,2017-04-20 18:35:43
1062,E620029L,2017-04-20 18:35:43
1063,E620002L,2017-04-20 18:50:49
1064,E602017L,2017-04-20 19:06:32
1065,E620002L,2017-04-20 19:06:41
1066,E620002L,2017-04-20 19:10:09
1067,E620002L,2017-04-20 21:47:59
1068,E620002L,2017-04-20 22:20:47
1069,E620003L,2017-04-21 00:22:18
1070,E620029L,2017-04-21 00:22:18
1071,E601043L,2017-04-21 00:25:20
1072,E620002L,2017-04-21 00:25:29
1073,E620002L,2017-04-21 01:08:01
1074,E620002L,2017-04-21 01:13:56
1075,E620002L,2017-04-21 01:17:50
1076,E620002L,2017-04-21 04:50:05
1077,E620002L,2017-04-21 06:29:02
1078,E620002L,2017-04-21 07:13:37
1079,E620002L,2017-04-21 11:06:55
1080,E620002L,2017-04-21 11:21:07
1081,E602017L,2017-04-21 12:02:24
1082,E630227L,2017-04-21 12:25:14
1083,E630227L,2017-04-21 13:04:15
1084,E602017L,2017-04-21 13:38:37
1085,E620002L,2017-04-21 16:41:48
1086,E620002L,2017-04-21 16:54:46
1087,E620002L,2017-04-21 17:18:51
1088,E620002L,2017-04-21 17:28:14
1089,E620002L,2017-04-21 22:55:56
1090,E620002L,2017-04-21 23:01:38
1091,E630223L,2017-04-21 23:08:34
1092,E630227L,2017-04-21 23:19:15
1093,E620003L,2017-04-21 23:39:52
1094,E620029L,2017-04-21 23:39:56
1095,E601043L,2017-04-21 23:40:00
1096,E620002L,2017-04-21 23:40:05
1097,E620003L,2017-04-22 00:30:38
1098,E620029L,2017-04-22 00:30:39
1099,E550903L,2017-04-22 00:31:29
1100,E620003L,2017-04-22 04:25:57
1101,E620029L,2017-04-22 04:25:57
1102,E601043L,2017-04-22 04:26:09
1103,E620002L,2017-04-22 07:08:06
1104,E620002L,2017-04-22 07:14:19
1105,E620002L,2017-04-22 22:06:41
1106,E620002L,2017-04-22 22:13:24
1107,E620002L,2017-04-22 22:51:41
1108,E620002L,2017-04-22 23:04:43
1109,E630235L,2017-04-22 23:56:00
1110,E630235L,2017-04-23 00:28:55
1111,E620002L,2017-04-23 00:29:36
1112,E630227L,2017-04-23 00:32:31
1113,E620002L,2017-04-23 00:37:29
1114,E620002L,2017-04-23 03:06:11
1115,E620002L,2017-04-23 04:19:56
1116,E600017L,2017-04-23 05:18:24
1117,E620002L,2017-04-23 05:19:14
1118,E620002L,2017-04-24 08:55:11
1119,E620002L,2017-04-24 13:05:36
1120,E620002L,2017-04-24 13:25:23
1121,E620002L,2017-04-24 13:27:23
1122,E620002L,2017-04-24 13:52:58
1123,E620002L,2017-04-24 14:08:51
1124,E620002L,2017-04-24 14:10:57
1125,E620002L,2017-04-24 14:14:11
1126,E620002L,2017-04-24 14:54:56
1127,E620002L,2017-04-24 15:20:25
1128,E620002L,2017-04-24 15:29:46
1129,E620002L,2017-04-24 15:32:26
1130,E620002L,2017-04-24 15:34:53
1131,E620002L,2017-04-24 15:43:30
1132,E620002L,2017-04-24 15:47:13
1133,E530024L,2017-04-24 16:07:39
1134,E530024L,2017-04-24 16:13:42
1135,E620002L,2017-04-24 16:14:08
1136,E620002L,2017-04-24 16:18:26
1137,E630224L,2017-04-24 16:22:51
1138,E601043L,2017-04-24 16:31:03
1139,E620029L,2017-04-24 16:31:04
1140,E630224L,2017-04-24 16:50:25
1141,E620002L,2017-04-24 16:50:39
1142,E620002L,2017-04-24 16:54:43
1143,E630224L,2017-04-24 17:11:37
1144,E620002L,2017-04-24 18:21:27
1145,E630222L,2017-04-24 19:22:17
1146,E620002L,2017-04-25 01:45:16
1147,E620002L,2017-04-25 01:47:19
1148,E620002L,2017-04-25 01:59:41
1149,E620002L,2017-04-25 02:01:51
1150,E620002L,2017-04-25 02:08:36
1151,E600017L,2017-04-25 02:46:50
1152,E620002L,2017-04-25 02:47:48
1153,E620002L,2017-04-25 02:50:02
1154,E630224L,2017-04-25 03:01:53
1155,E620002L,2017-04-25 05:31:49
1156,E620002L,2017-04-25 05:43:18
1157,E630227L,2017-04-25 05:47:10
1158,E630224L,2017-04-25 05:48:06
1159,E630261L,2017-04-25 06:01:19
1160,E630261L,2017-04-25 06:45:45
1161,E630261L,2017-04-25 07:27:50
1162,E620003L,2017-04-25 08:53:07
1163,E620029L,2017-04-25 08:53:08
1164,E630264L,2017-04-25 08:53:15
1165,E620002L,2017-04-25 08:54:16
1166,E620002L,2017-04-25 08:56:41
1167,E620002L,2017-04-25 10:58:48
1168,E630224L,2017-04-25 12:11:16
1169,E630224L,2017-04-25 12:19:26
1170,E630227L,2017-04-25 12:21:29
1171,E620002L,2017-04-25 13:45:02
1172,E620002L,2017-04-25 13:48:00
1173,E630221L,2017-04-25 17:48:29
1174,E620002L,2017-04-25 17:56:24
1175,E630234L,2017-04-25 18:47:18
1176,E620002L,2017-04-25 19:02:10
1177,E620002L,2017-04-25 23:55:52
1178,E620002L,2017-04-25 23:59:47
1179,E620003L,2017-04-26 02:40:04
1180,E620029L,2017-04-26 02:40:04
1181,E550903L,2017-04-26 02:40:39
1182,E620002L,2017-04-26 03:40:16
1183,E620002L,2017-04-26 04:56:41
1184,E620002L,2017-04-26 05:00:41
1185,E620002L,2017-04-26 05:06:07
1186,E620002L,2017-04-26 05:11:14
1187,E620002L,2017-04-26 05:13:25
1188,E620002L,2017-04-26 05:22:43
1189,E620002L,2017-04-26 09:40:38
1190,E620002L,2017-04-26 10:06:51
1191,E620002L,2017-04-26 10:24:39
1192,E620002L,2017-04-26 10:49:13
1193,E620002L,2017-04-26 10:59:06
1194,E620002L,2017-04-26 11:03:15
1195,E630227L,2017-04-26 14:26:49
1196,E630221L,2017-04-26 14:27:46
1197,E620002L,2017-04-26 14:28:55
1198,E620002L,2017-04-26 15:08:06
1199,E630221L,2017-04-26 15:27:58
1200,E620002L,2017-04-26 15:31:49
1201,E630227L,2017-04-26 17:34:39
1202,E620002L,2017-04-26 18:44:42
1203,E620002L,2017-04-26 19:08:46
1204,E630224L,2017-04-26 20:56:35
1205,E630224L,2017-04-26 22:31:40
1206,E620002L,2017-04-26 23:40:45
1207,E620002L,2017-04-27 03:19:53
1208,E620002L,2017-04-27 03:23:00
1209,E620002L,2017-04-27 03:44:15
1210,E620002L,2017-04-27 03:52:50
1211,E602017L,2017-04-27 03:58:45
1212,E620002L,2017-04-27 03:59:13
1213,E620002L,2017-04-27 04:01:17
1214,E620002L,2017-04-27 04:05:54
1215,E620002L,2017-04-27 11:58:30
1216,E620002L,2017-04-27 12:17:22
1217,E630224L,2017-04-27 12:46:04
1218,E630227L,2017-04-27 12:53:29
1219,E620002L,2017-04-27 13:32:29
1220,E620002L,2017-04-27 13:35:05
1221,E630222L,2017-04-27 13:59:12
1222,E620002L,2017-04-27 15:15:33
1223,E630227L,2017-04-27 15:45:59
1224,E620002L,2017-04-27 18:09:20
1225,E620002L,2017-04-27 18:11:30
1226,E630224L,2017-04-27 18:58:01
1227,E630224L,2017-04-27 19:10:19
1228,E630224L,2017-04-27 19:20:11
1229,E620002L,2017-04-27 19:47:31
1231,E620029L,2017-04-27 20:39:31
1230,E620003L,2017-04-27 20:39:31
1232,E550903L,2017-04-27 20:39:56
1233,E620002L,2017-04-27 23:29:56
1234,E620002L,2017-04-27 23:39:24
1235,E620002L,2017-04-27 23:42:29
1236,E620002L,2017-04-28 01:52:56
1237,E620002L,2017-04-28 01:55:47
1238,E620002L,2017-04-28 02:12:04
1239,E620002L,2017-04-28 02:16:48
1240,E620002L,2017-04-28 02:19:18
1241,E602017L,2017-04-28 02:27:36
1242,E620002L,2017-04-28 02:31:14
1243,E620002L,2017-04-28 08:02:45
1244,E620002L,2017-04-28 08:40:30
1245,E620002L,2017-04-28 11:09:18
1246,E620002L,2017-04-28 11:16:39
1247,E620002L,2017-04-28 12:28:16
1248,E620002L,2017-04-28 12:32:06
1249,E620002L,2017-04-28 12:35:21
1250,E620002L,2017-04-28 13:20:09
1251,E620002L,2017-04-28 13:22:14
1252,E620002L,2017-04-28 13:30:46
1253,E620003L,2017-04-28 16:04:25
1254,E620029L,2017-04-28 16:04:25
1255,E601043L,2017-04-28 16:04:48
1256,E630224L,2017-04-28 17:22:27
1257,E630224L,2017-04-28 17:50:04
1258,E620002L,2017-04-28 17:53:34
1259,E620002L,2017-04-28 18:09:27
1260,E550610L,2017-04-28 20:26:01
1261,E620002L,2017-04-28 20:27:39
1262,E630221L,2017-04-28 20:33:25
1263,E620002L,2017-04-28 20:33:54
1264,E620002L,2017-04-28 22:24:00
1265,E550610L,2017-04-29 00:46:38
1266,E620002L,2017-04-29 00:48:37
1267,E630224L,2017-04-29 02:16:11
1268,E630224L,2017-04-29 02:48:51
1269,E630224L,2017-04-29 03:05:23
1270,E550610L,2017-04-29 03:41:27
1271,E620002L,2017-04-29 03:42:28
1272,E630222L,2017-04-29 04:22:41
1273,E630224L,2017-04-29 04:28:34
1274,E620002L,2017-04-29 04:29:41
1275,E620002L,2017-04-29 04:40:25
1276,E620002L,2017-04-29 04:48:26
1277,E630224L,2017-04-29 04:50:30
1278,E620002L,2017-04-29 06:11:00
1279,E620002L,2017-04-29 06:18:41
1280,E620002L,2017-04-29 06:30:32
1281,E620002L,2017-04-29 07:51:51
1282,E620002L,2017-05-02 08:48:10
1283,E620002L,2017-05-02 09:56:33
1284,E620002L,2017-05-02 10:13:39
1285,E620002L,2017-05-02 10:20:45
1286,E620002L,2017-05-02 10:26:58
1287,E620002L,2017-05-02 10:34:50
1288,E620002L,2017-05-02 12:06:11
1289,E620002L,2017-05-02 12:48:55
1290,E620002L,2017-05-02 12:54:17
1291,E620002L,2017-05-02 12:58:40
1292,E620002L,2017-05-02 13:46:38
1293,E620002L,2017-05-02 13:57:30
1294,E620002L,2017-05-02 13:59:33
1295,E620002L,2017-05-02 14:02:39
1296,E620002L,2017-05-02 15:11:51
1297,E620002L,2017-05-02 15:20:12
1298,E620003L,2017-05-02 15:29:24
1299,E620029L,2017-05-02 15:29:24
1300,E620002L,2017-05-02 15:31:48
1301,E620002L,2017-05-02 15:38:40
1302,E620002L,2017-05-02 15:40:45
1303,E630261L,2017-05-02 16:31:39
1304,E620002L,2017-05-02 17:33:52
1305,E620002L,2017-05-02 18:06:44
1306,E620002L,2017-05-02 18:16:06
1307,E620002L,2017-05-02 18:35:31
1308,E630227L,2017-05-02 19:22:29
1309,E620002L,2017-05-02 19:33:33
1310,E630227L,2017-05-02 20:14:59
1311,E620003L,2017-05-03 04:38:21
1312,E620029L,2017-05-03 04:38:22
1313,E601043L,2017-05-03 04:39:05
1314,E620002L,2017-05-03 04:40:07
1315,E620002L,2017-05-03 04:53:59
1316,E620002L,2017-05-03 05:07:15
1317,E620003L,2017-05-03 05:07:18
1318,E620029L,2017-05-03 05:07:18
1319,E620002L,2017-05-03 05:23:16
1320,E610030L,2017-05-03 10:40:52
1321,E620002L,2017-05-03 10:42:26
1322,E610030L,2017-05-03 14:13:22
1323,E620002L,2017-05-03 14:13:48
1324,E610030L,2017-05-03 14:42:29
1325,E610030L,2017-05-03 14:54:54
1326,E620002L,2017-05-03 15:09:56
1327,E630275L,2017-05-03 15:39:29
1328,E600017L,2017-05-03 18:47:50
1329,E620002L,2017-05-03 18:48:06
1330,E620002L,2017-05-03 23:46:08
1331,E620002L,2017-05-03 23:52:54
1332,E620002L,2017-05-03 23:56:20
1333,E620002L,2017-05-03 23:59:14
1334,E620002L,2017-05-04 00:01:43
1335,E620002L,2017-05-04 00:04:23
1336,E620002L,2017-05-04 00:21:09
1337,E630224L,2017-05-04 00:34:10
1338,E601043L,2017-05-04 00:34:11
1339,E851079L,2017-05-04 00:34:12
1340,E620002L,2017-05-04 00:59:38
1341,E620002L,2017-05-04 01:01:56
1342,E620002L,2017-05-04 01:06:40
1343,E620003L,2017-05-04 01:47:58
1344,E620029L,2017-05-04 01:48:00
1345,E601043L,2017-05-04 01:48:09
1346,E620002L,2017-05-04 01:48:52
1347,E630224L,2017-05-04 02:20:51
1348,E602017L,2017-05-04 03:27:39
1349,E620002L,2017-05-04 03:27:49
1350,E620002L,2017-05-04 03:48:39
1351,E620002L,2017-05-04 03:58:16
1352,E620002L,2017-05-04 06:27:45
1353,E620002L,2017-05-04 07:11:23
1354,E620002L,2017-05-04 07:24:34
1355,E620002L,2017-05-04 08:07:58
1356,E620002L,2017-05-04 08:50:28
1357,E550660L,2017-05-04 09:08:47
1358,E620002L,2017-05-04 09:10:38
1359,E620002L,2017-05-04 09:26:29
1360,E620002L,2017-05-04 09:34:32
1361,E620002L,2017-05-04 09:39:02
1362,E620002L,2017-05-04 13:03:35
1363,E620002L,2017-05-04 13:05:57
1364,E550610L,2017-05-04 14:47:02
1365,E630224L,2017-05-04 15:22:05
1366,E620003L,2017-05-04 15:23:53
1367,E620029L,2017-05-04 15:23:53
1368,E601043L,2017-05-04 15:24:02
1369,E630224L,2017-05-04 15:33:47
1370,E630224L,2017-05-04 15:47:05
1371,E620002L,2017-05-04 15:47:27
1372,E620002L,2017-05-04 16:05:59
1373,E620002L,2017-05-04 16:13:07
1374,E620002L,2017-05-04 16:17:27
1375,E620003L,2017-05-04 18:26:08
1376,E620029L,2017-05-04 18:26:11
1377,E601043L,2017-05-04 18:29:36
