,ErrCode,StartTime
698,E620002L,2017-04-11 01:40:11
699,E620002L,2017-04-11 01:48:09
700,E620002L,2017-04-11 01:57:45
701,E620002L,2017-04-11 02:40:50
702,E620002L,2017-04-11 02:50:45
703,E620002L,2017-04-11 09:13:04
704,E620002L,2017-04-11 09:21:57
705,E620002L,2017-04-11 11:06:55
706,E620002L,2017-04-11 12:49:47
707,E620002L,2017-04-11 13:00:12
708,E620002L,2017-04-11 13:10:45
709,E620002L,2017-04-11 13:13:16
710,E620002L,2017-04-11 13:17:23
711,E620003L,2017-04-11 14:15:06
712,E620029L,2017-04-11 14:15:07
713,E550903L,2017-04-11 14:15:17
714,E620002L,2017-04-11 14:16:03
715,E620029L,2017-04-11 15:32:57
716,E601043L,2017-04-11 15:34:46
717,E620002L,2017-04-11 16:33:59
718,E620002L,2017-04-11 19:10:17
719,E620002L,2017-04-11 19:39:05
720,E620002L,2017-04-11 19:46:16
721,E620002L,2017-04-11 19:50:30
722,E620002L,2017-04-11 20:27:24
723,E630261L,2017-04-11 21:04:42
724,E550620L,2017-04-12 05:35:20
725,E620002L,2017-04-12 05:37:36
726,E620002L,2017-04-12 05:40:33
727,E550620L,2017-04-12 05:42:05
728,E620002L,2017-04-12 05:42:39
729,E620002L,2017-04-12 16:02:03
730,E630261L,2017-04-12 16:36:25
731,E620002L,2017-04-12 16:36:35
732,E620002L,2017-04-12 17:05:52
733,E620002L,2017-04-12 17:25:49
734,E630224L,2017-04-12 18:10:01
735,E620002L,2017-04-12 18:10:15
736,E620002L,2017-04-12 18:12:36
737,E630222L,2017-04-12 18:54:21
738,E620002L,2017-04-12 19:22:08
739,E620002L,2017-04-12 19:46:01
740,E620003L,2017-04-12 19:54:40
741,E620029L,2017-04-12 19:54:41
742,E620002L,2017-04-12 19:56:28
743,E620002L,2017-04-12 20:06:20
744,E602017L,2017-04-12 20:55:48
745,E630261L,2017-04-12 22:00:56
746,E620002L,2017-04-12 23:17:50
747,E602017L,2017-04-13 01:14:26
748,E630224L,2017-04-13 02:01:34
749,E620002L,2017-04-13 07:42:44
750,E620002L,2017-04-13 07:46:29
751,E620002L,2017-04-13 16:43:17
752,E620002L,2017-04-13 16:49:49
753,E600016L,2017-04-13 17:10:23
754,E620002L,2017-04-13 17:14:38
755,E601043L,2017-04-13 18:34:18
756,E620032L,2017-04-14 01:14:22
757,E620002L,2017-04-14 01:28:58
758,E620002L,2017-04-14 01:34:14
759,E630261L,2017-04-14 03:00:13
760,E620003L,2017-04-14 09:15:07
761,E620029L,2017-04-14 09:15:10
762,E601043L,2017-04-14 09:15:15
763,E620003L,2017-04-14 09:47:04
764,E620029L,2017-04-14 09:47:05
765,E550903L,2017-04-14 09:47:16
766,E620002L,2017-04-14 09:48:05
767,E630224L,2017-04-14 10:26:07
768,E620002L,2017-04-14 10:28:17
769,E630235L,2017-04-14 10:49:06
770,E620002L,2017-04-14 10:49:21
771,E602017L,2017-04-14 10:57:25
772,E620002L,2017-04-14 11:01:17
773,E530024L,2017-04-14 12:14:36
774,E602017L,2017-04-15 00:20:07
775,E620002L,2017-04-15 00:20:34
776,E620003L,2017-04-15 02:19:54
777,E620029L,2017-04-15 02:19:54
778,E550903L,2017-04-15 02:20:03
779,E620002L,2017-04-15 02:30:37
780,E620002L,2017-04-15 02:33:23
781,E630261L,2017-04-15 02:36:58
782,E620002L,2017-04-15 05:15:20
783,E620002L,2017-04-15 06:00:11
784,E620002L,2017-04-15 12:13:51
785,E620032L,2017-04-17 08:14:47
786,E630261L,2017-04-17 09:28:21
787,E630261L,2017-04-17 09:39:12
788,E610060L,2017-04-17 10:27:23
789,E600016L,2017-04-17 10:32:37
790,E620002L,2017-04-17 10:35:36
791,E600016L,2017-04-17 10:38:14
792,E620002L,2017-04-17 21:10:44
793,E620002L,2017-04-17 21:28:49
794,E602017L,2017-04-18 04:21:57
795,E620002L,2017-04-18 05:05:04
796,E602017L,2017-04-18 05:15:28
797,E620002L,2017-04-18 05:27:37
798,E620002L,2017-04-18 06:31:31
799,E620002L,2017-04-18 06:34:49
800,E620002L,2017-04-18 06:43:51
801,E620003L,2017-04-18 07:39:09
802,E620029L,2017-04-18 07:39:09
803,E550903L,2017-04-18 07:39:40
804,E620002L,2017-04-18 07:40:23
805,E630227L,2017-04-18 07:45:53
806,E620002L,2017-04-18 08:15:37
807,E620002L,2017-04-18 08:19:32
808,E630235L,2017-04-18 08:36:24
809,E620002L,2017-04-18 08:36:48
810,E630235L,2017-04-18 10:01:14
811,E620002L,2017-04-18 10:01:34
812,E620002L,2017-04-18 10:03:59
813,E630227L,2017-04-18 12:12:44
814,E620002L,2017-04-18 12:15:52
815,E630235L,2017-04-18 15:44:35
816,E620002L,2017-04-18 15:56:54
817,E630261L,2017-04-18 17:02:07
818,E630261L,2017-04-18 17:41:56
819,E630222L,2017-04-18 19:17:34
820,E620002L,2017-04-18 19:27:22
821,E620002L,2017-04-18 19:34:08
822,E620002L,2017-04-18 19:42:34
823,E620002L,2017-04-18 20:15:37
824,E620003L,2017-04-18 20:30:13
825,E620029L,2017-04-18 20:30:14
826,E601043L,2017-04-18 20:30:20
827,E602017L,2017-04-18 20:33:18
828,E630224L,2017-04-19 00:02:48
829,E630223L,2017-04-19 00:07:06
830,E620002L,2017-04-19 00:10:19
831,E620002L,2017-04-19 07:32:28
832,E630267L,2017-04-19 07:43:08
833,E630211L,2017-04-19 07:54:54
834,E630261L,2017-04-19 09:22:36
835,E620002L,2017-04-19 16:34:51
836,E620008L,2017-04-20 06:31:49
837,E550000L,2017-04-20 06:32:01
838,E550630L,2017-04-20 08:18:05
839,E630224L,2017-04-20 08:57:11
840,E620002L,2017-04-20 08:57:31
841,E630261L,2017-04-20 09:06:25
842,E620002L,2017-04-20 10:27:26
843,E620002L,2017-04-20 10:33:21
844,E620002L,2017-04-20 12:30:55
845,E620002L,2017-04-20 12:33:03
846,E620002L,2017-04-20 12:40:41
847,E620002L,2017-04-20 12:46:00
848,E620003L,2017-04-20 13:07:34
849,E620029L,2017-04-20 13:07:34
850,E601043L,2017-04-20 13:07:44
851,E620002L,2017-04-20 13:08:08
852,E620002L,2017-04-20 13:10:12
853,E620002L,2017-04-20 13:12:47
854,E620002L,2017-04-20 13:16:06
855,E620002L,2017-04-20 14:56:39
856,E620002L,2017-04-20 15:04:50
857,E630261L,2017-04-20 15:26:14
858,E630235L,2017-04-20 16:57:29
859,E620002L,2017-04-20 18:53:08
860,E610085L,2017-04-20 20:00:12
861,E620002L,2017-04-20 20:00:36
862,E620002L,2017-04-20 21:40:03
863,E620002L,2017-04-20 21:43:02
864,E620002L,2017-04-20 22:03:08
865,E620002L,2017-04-20 22:08:44
866,E620002L,2017-04-20 22:11:41
867,E620002L,2017-04-20 22:21:43
868,E620002L,2017-04-21 00:27:40
869,E620002L,2017-04-21 00:51:02
870,E620002L,2017-04-21 01:00:58
871,E620002L,2017-04-21 01:13:11
872,E620003L,2017-04-21 05:54:03
873,E620029L,2017-04-21 05:54:04
874,E550903L,2017-04-21 05:54:13
875,E620002L,2017-04-21 05:54:22
876,E620002L,2017-04-21 06:30:39
877,E620002L,2017-04-21 06:32:55
878,E620002L,2017-04-21 06:36:20
880,E620008L,2017-04-21 08:48:19
879,E550000L,2017-04-21 08:48:19
881,E620002L,2017-04-21 08:50:29
882,E620008L,2017-04-21 09:01:51
883,E550000L,2017-04-21 09:03:05
884,E620008L,2017-04-21 09:07:48
885,E620002L,2017-04-21 09:08:14
886,E620008L,2017-04-21 09:13:44
887,E620002L,2017-04-21 09:15:15
888,E620003L,2017-04-21 10:37:52
889,E620029L,2017-04-21 10:37:53
890,E550903L,2017-04-21 10:38:01
891,E620003L,2017-04-21 10:44:25
892,E620029L,2017-04-21 10:44:26
893,E601043L,2017-04-21 10:44:32
894,E630224L,2017-04-21 10:53:34
895,E620002L,2017-04-21 10:53:44
896,E620003L,2017-04-21 11:09:14
897,E620029L,2017-04-21 11:09:14
898,E630261L,2017-04-21 12:26:29
899,E630261L,2017-04-21 13:02:08
900,E602017L,2017-04-21 14:26:32
901,E620003L,2017-04-21 16:57:38
902,E620029L,2017-04-21 16:57:39
903,E630224L,2017-04-21 17:07:52
904,E620002L,2017-04-21 17:17:31
905,E620029L,2017-04-21 18:48:10
906,E601043L,2017-04-21 18:48:36
907,E620002L,2017-04-21 18:48:43
908,E602017L,2017-04-21 20:53:09
909,E620002L,2017-04-21 20:54:06
910,E630222L,2017-04-21 22:43:40
911,E620002L,2017-04-21 22:53:04
912,E630261L,2017-04-21 23:08:46
913,E630235L,2017-04-21 23:10:45
914,E620002L,2017-04-22 07:10:51
915,E620003L,2017-04-22 07:52:33
916,E620029L,2017-04-22 07:52:36
917,E601043L,2017-04-22 07:53:53
918,E610060L,2017-04-22 15:11:25
919,E620002L,2017-04-22 15:12:29
920,E610060L,2017-04-22 15:20:05
921,E620002L,2017-04-22 21:54:40
922,E620002L,2017-04-22 21:58:41
923,E620002L,2017-04-22 23:04:36
924,E630261L,2017-04-23 00:33:48
925,E600016L,2017-04-24 08:36:57
926,E620002L,2017-04-24 08:41:40
927,E600016L,2017-04-24 08:42:21
928,E620002L,2017-04-24 08:43:54
929,E600016L,2017-04-24 08:47:42
930,E620002L,2017-04-24 08:57:40
931,E620002L,2017-04-24 09:04:20
932,E620002L,2017-04-24 12:54:53
933,E620002L,2017-04-24 13:06:40
934,E620002L,2017-04-24 13:10:39
935,E630224L,2017-04-24 13:44:12
936,E620002L,2017-04-24 13:56:07
937,E630261L,2017-04-24 14:05:40
938,E620002L,2017-04-24 16:06:00
939,E630222L,2017-04-24 17:02:46
940,E630223L,2017-04-24 17:07:06
941,E630261L,2017-04-24 17:34:56
942,E620003L,2017-04-24 18:58:50
943,E620029L,2017-04-24 18:58:51
944,E550903L,2017-04-24 18:59:00
945,E620002L,2017-04-24 18:59:08
946,E620002L,2017-04-24 19:21:22
947,E620002L,2017-04-25 01:21:42
948,E620002L,2017-04-25 01:26:05
949,E630222L,2017-04-25 02:37:45
950,E630267L,2017-04-25 03:02:45
951,E620002L,2017-04-25 03:03:19
952,E630261L,2017-04-25 05:20:55
953,E630227L,2017-04-25 05:41:04
954,E630235L,2017-04-25 05:47:22
955,E630227L,2017-04-25 05:51:28
956,E620002L,2017-04-25 08:55:52
958,E620029L,2017-04-25 10:15:05
957,E601043L,2017-04-25 10:15:05
959,E620032L,2017-04-25 11:02:02
960,E620002L,2017-04-25 11:08:11
961,E630267L,2017-04-25 12:03:58
962,E620002L,2017-04-25 12:04:57
963,E630267L,2017-04-25 12:10:38
964,E620002L,2017-04-25 12:12:47
965,E630267L,2017-04-25 12:16:11
966,E620002L,2017-04-25 12:16:25
967,E630261L,2017-04-25 12:23:34
968,E620002L,2017-04-25 13:29:50
969,E620002L,2017-04-25 13:45:57
970,E601043L,2017-04-25 14:18:35
971,E620003L,2017-04-25 14:18:36
972,E620029L,2017-04-25 14:18:37
973,E602017L,2017-04-25 16:01:07
974,E620002L,2017-04-25 16:01:49
975,E620002L,2017-04-25 17:20:14
976,E620029L,2017-04-25 18:14:21
977,E601043L,2017-04-25 18:14:48
978,E620029L,2017-04-25 18:38:50
979,E601043L,2017-04-25 18:38:55
980,E620002L,2017-04-25 18:39:56
981,E620002L,2017-04-25 18:42:05
982,E620002L,2017-04-25 19:01:57
984,E620029L,2017-04-26 04:42:55
983,E620003L,2017-04-26 04:42:55
985,E550903L,2017-04-26 04:43:13
986,E630227L,2017-04-26 05:20:21
987,E630227L,2017-04-26 06:22:47
988,E630227L,2017-04-26 07:05:46
989,E620002L,2017-04-26 07:05:52
990,E620002L,2017-04-26 07:14:21
991,E630224L,2017-04-26 07:31:21
992,E620002L,2017-04-26 10:00:50
993,E630261L,2017-04-26 11:42:20
994,E630224L,2017-04-26 11:59:35
995,E630261L,2017-04-26 12:04:40
996,E630261L,2017-04-26 13:51:30
997,E630261L,2017-04-26 14:03:53
998,E630261L,2017-04-26 14:09:57
999,E630261L,2017-04-26 14:23:54
1000,E630224L,2017-04-26 15:16:04
1001,E602017L,2017-04-26 15:17:48
1002,E620002L,2017-04-26 15:19:37
1003,E630261L,2017-04-26 16:01:17
1004,E630261L,2017-04-26 17:10:03
1005,E630261L,2017-04-26 17:22:59
1006,E630261L,2017-04-26 17:34:36
1007,E620003L,2017-04-26 17:37:41
1008,E620029L,2017-04-26 17:37:41
1009,E550903L,2017-04-26 17:37:58
1010,E620003L,2017-04-26 18:01:28
1011,E620029L,2017-04-26 18:01:31
1012,E601043L,2017-04-26 18:01:35
1013,E630261L,2017-04-26 18:21:04
1014,E630261L,2017-04-26 20:14:27
1015,E630261L,2017-04-26 20:22:50
1016,E630261L,2017-04-26 20:51:25
1017,E620002L,2017-04-26 21:13:09
1018,E630222L,2017-04-26 21:15:13
1019,E620003L,2017-04-26 22:40:36
1020,E620029L,2017-04-26 22:40:40
1021,E601043L,2017-04-26 22:40:46
1022,E620002L,2017-04-26 22:41:57
1023,E620002L,2017-04-26 23:29:51
1024,E630261L,2017-04-27 00:29:22
1025,E620002L,2017-04-27 11:54:21
1026,E630227L,2017-04-27 12:24:16
1027,E630224L,2017-04-27 12:26:45
1028,E620002L,2017-04-27 12:26:58
1029,E630235L,2017-04-27 12:30:21
1030,E630235L,2017-04-27 12:47:13
1031,E630235L,2017-04-27 12:52:44
1032,E620002L,2017-04-27 13:32:15
1033,E620002L,2017-04-27 13:38:34
1034,E630235L,2017-04-27 13:57:57
1035,E620002L,2017-04-27 13:58:14
1036,E620002L,2017-04-27 14:58:37
1037,E630235L,2017-04-27 15:34:28
1038,E630235L,2017-04-27 15:39:31
1039,E630227L,2017-04-27 15:53:19
1040,E630224L,2017-04-27 19:17:17
1041,E620002L,2017-04-27 19:17:29
1042,E630224L,2017-04-27 23:05:41
1043,E620002L,2017-04-27 23:06:30
1044,E530024L,2017-04-27 23:10:05
1045,E620002L,2017-04-27 23:12:22
1046,E620002L,2017-04-27 23:15:08
1047,E620002L,2017-04-27 23:20:54
1048,E620002L,2017-04-27 23:28:36
1049,E620002L,2017-04-27 23:37:07
1050,E630227L,2017-04-27 23:45:00
1051,E620002L,2017-04-27 23:49:03
1052,E620002L,2017-04-28 01:41:05
1053,E620002L,2017-04-28 01:52:03
1054,E620003L,2017-04-28 02:01:04
1055,E620029L,2017-04-28 02:01:06
1056,E620002L,2017-04-28 07:54:02
1057,E620002L,2017-04-28 09:26:43
1058,E620002L,2017-04-28 10:29:19
1059,E620002L,2017-04-28 10:41:28
1060,E620002L,2017-04-28 10:43:53
1061,E620002L,2017-04-28 10:49:23
1062,E620002L,2017-04-28 10:53:36
1063,E620002L,2017-04-28 10:59:59
1064,E620002L,2017-04-28 11:42:49
1065,E620002L,2017-04-28 11:45:41
1066,E550650L,2017-04-28 13:27:35
1067,E620002L,2017-04-28 13:28:53
1068,E550650L,2017-04-28 16:26:24
1069,E620002L,2017-04-28 16:26:50
1070,E620003L,2017-04-28 17:26:11
1071,E620029L,2017-04-28 17:26:12
1072,E601043L,2017-04-28 17:26:18
1073,E620002L,2017-04-28 17:26:30
1074,E620003L,2017-04-28 19:23:08
1075,E620029L,2017-04-28 19:23:09
1076,E601043L,2017-04-28 19:23:12
1077,E620003L,2017-04-28 20:02:38
1078,E620029L,2017-04-28 20:02:39
1079,E601043L,2017-04-28 20:03:04
1080,E550650L,2017-04-28 20:17:25
1081,E620002L,2017-04-28 20:18:41
1082,E620003L,2017-04-28 21:15:28
1083,E620029L,2017-04-28 21:15:28
1084,E601043L,2017-04-28 21:15:35
1085,E620002L,2017-04-28 21:16:04
1086,E620003L,2017-04-28 21:42:02
1087,E620029L,2017-04-28 21:42:02
1088,E601043L,2017-04-28 21:42:13
1089,E630227L,2017-04-29 00:17:51
1090,E630227L,2017-04-29 01:31:45
1091,E630224L,2017-04-29 01:35:37
1092,E630224L,2017-04-29 01:48:20
1093,E630224L,2017-04-29 01:55:04
1094,E630223L,2017-04-29 01:56:20
1095,E620003L,2017-04-29 01:59:26
1096,E620029L,2017-04-29 01:59:27
1097,E601043L,2017-04-29 01:59:36
1098,E630224L,2017-04-29 02:02:52
1099,E630224L,2017-04-29 02:15:47
1100,E630224L,2017-04-29 02:24:14
1101,E630227L,2017-04-29 02:24:56
1102,E630224L,2017-04-29 02:41:20
1103,E630261L,2017-04-29 04:51:14
1104,E630227L,2017-04-29 05:00:57
1105,E630227L,2017-04-29 05:16:00
1106,E630227L,2017-04-29 05:26:32
1107,E620002L,2017-04-29 06:02:15
1108,E620002L,2017-05-02 08:43:58
1109,E620002L,2017-05-02 08:46:03
1110,E620002L,2017-05-02 08:50:58
1111,E620002L,2017-05-02 09:50:26
1112,E620002L,2017-05-02 10:02:18
1113,E620002L,2017-05-02 10:07:13
1114,E620002L,2017-05-02 10:15:31
1115,E620002L,2017-05-02 11:58:38
1116,E630227L,2017-05-02 12:08:38
1117,E630224L,2017-05-02 12:28:52
1118,E620002L,2017-05-02 12:52:05
1119,E620003L,2017-05-02 12:56:23
1120,E620029L,2017-05-02 12:56:24
1121,E620002L,2017-05-02 13:40:26
1122,E620002L,2017-05-02 15:24:38
1123,E630261L,2017-05-02 16:32:21
1124,E620002L,2017-05-02 17:38:40
1125,E620002L,2017-05-02 18:14:19
1126,E620002L,2017-05-02 19:32:28
1127,E630261L,2017-05-02 20:14:20
1128,E630261L,2017-05-02 20:20:37
1129,E630261L,2017-05-02 22:28:27
1130,E630261L,2017-05-02 23:01:20
1131,E630261L,2017-05-02 23:20:33
1132,E630261L,2017-05-03 00:01:19
1133,E550650L,2017-05-03 05:21:32
1134,E620002L,2017-05-03 05:23:28
1135,E550650L,2017-05-03 05:27:10
1136,E620002L,2017-05-03 05:28:27
1137,E620002L,2017-05-03 05:32:53
1138,E550650L,2017-05-03 05:41:20
1139,E620002L,2017-05-03 05:41:36
1140,E550650L,2017-05-03 06:24:50
1141,E550650L,2017-05-03 06:35:26
1142,E550610L,2017-05-03 06:59:17
1143,E620002L,2017-05-03 07:01:39
1144,E550610L,2017-05-03 09:29:31
1145,E620002L,2017-05-03 09:30:29
1146,E550610L,2017-05-03 10:56:18
1147,E550650L,2017-05-03 22:03:53
1148,E620002L,2017-05-03 22:05:54
1149,E601231L,2017-05-03 22:07:05
1150,E550650L,2017-05-03 22:12:56
1151,E550650L,2017-05-03 22:18:33
1152,E550650L,2017-05-03 22:31:19
1153,E600016L,2017-05-03 22:34:43
1154,E620002L,2017-05-03 22:36:20
1155,E550650L,2017-05-03 22:38:33
1156,E620002L,2017-05-03 22:40:52
1157,E620002L,2017-05-03 22:44:43
1158,E620002L,2017-05-03 22:48:14
1159,E620002L,2017-05-03 23:50:18
1160,E620002L,2017-05-04 00:06:26
1161,E630261L,2017-05-04 01:15:43
1162,E620002L,2017-05-04 02:23:43
1163,E630261L,2017-05-04 03:12:28
1164,E630222L,2017-05-04 03:25:20
1165,E620002L,2017-05-04 06:18:15
1166,E620002L,2017-05-04 06:22:05
1167,E630222L,2017-05-04 06:46:55
1168,E620002L,2017-05-04 06:54:45
1169,E620002L,2017-05-04 07:01:05
1170,E630224L,2017-05-04 09:04:13
1171,E620002L,2017-05-04 09:10:56
1172,E620002L,2017-05-04 09:16:52
1173,E620002L,2017-05-04 09:19:29
1174,E620002L,2017-05-04 12:20:14
1175,E620003L,2017-05-04 13:05:06
1176,E620029L,2017-05-04 13:05:06
1177,E550903L,2017-05-04 13:06:01
1178,E620002L,2017-05-04 15:16:48
1179,E630227L,2017-05-04 15:27:04
1180,E630267L,2017-05-04 15:28:28
1181,E620002L,2017-05-04 15:28:45
1182,E630227L,2017-05-04 15:32:59
1183,E630227L,2017-05-04 15:51:49
1184,E630227L,2017-05-04 16:12:36
1185,E620002L,2017-05-04 16:39:30
1186,E620002L,2017-05-04 17:32:08
1187,E630227L,2017-05-04 17:42:06
1188,E620002L,2017-05-04 18:14:54
1189,E620002L,2017-05-04 19:15:24
1190,E620002L,2017-05-04 19:20:25
1191,E620002L,2017-05-04 21:06:48
1192,E630224L,2017-05-04 21:55:36
1193,E630224L,2017-05-04 22:33:10
1194,E620002L,2017-05-04 22:33:21
1195,E630224L,2017-05-04 22:53:32
1196,E630235L,2017-05-05 00:19:25
1197,E620003L,2017-05-05 14:03:26
1198,E620029L,2017-05-05 14:03:26
1199,E550903L,2017-05-05 14:03:33
1200,E620002L,2017-05-05 14:04:46
1201,E620002L,2017-05-05 14:20:04
1202,E620002L,2017-05-05 14:23:55
1203,E620002L,2017-05-05 14:25:58
1204,E620002L,2017-05-05 14:45:59
1205,E620002L,2017-05-05 16:44:08
1206,E620002L,2017-05-06 01:11:18
1207,E620002L,2017-05-06 01:57:59
1208,E630224L,2017-05-06 03:15:53
1209,E620002L,2017-05-06 04:27:58
1210,E620002L,2017-05-06 18:20:13
1211,E620002L,2017-05-06 18:46:29
1212,E620002L,2017-05-06 18:54:27
1213,E620003L,2017-05-06 19:13:57
1214,E620029L,2017-05-06 19:14:00
1215,E601043L,2017-05-06 19:14:15
1216,E620002L,2017-05-06 19:28:20
1217,E620002L,2017-05-06 19:40:04
1218,E620002L,2017-05-06 19:42:28
1219,E620003L,2017-05-07 04:12:49
1220,E620029L,2017-05-07 04:12:52
1221,E601043L,2017-05-07 04:12:55
1222,E620003L,2017-05-07 04:18:26
1223,E620029L,2017-05-07 04:18:30
1224,E601043L,2017-05-07 04:18:47
1225,E620002L,2017-05-07 04:19:52
1226,E620003L,2017-05-07 04:21:39
1227,E620002L,2017-05-08 08:55:14
1228,E620002L,2017-05-08 09:27:21
1229,E630227L,2017-05-08 09:49:51
1230,E620003L,2017-05-08 10:01:51
1231,E620029L,2017-05-08 10:01:54
1232,E601043L,2017-05-08 10:02:03
1233,E620002L,2017-05-08 10:02:16
1234,E620002L,2017-05-08 10:04:34
1235,E620002L,2017-05-08 11:15:26
1236,E620002L,2017-05-08 11:19:38
1237,E630224L,2017-05-08 11:27:34
1238,E630267L,2017-05-08 11:38:55
1239,E630261L,2017-05-08 12:07:26
1240,E630261L,2017-05-08 13:40:33
1241,E630261L,2017-05-08 15:27:08
1242,E630261L,2017-05-08 15:46:38
1243,E630261L,2017-05-08 17:48:11
1244,E630261L,2017-05-08 18:46:48
1245,E630261L,2017-05-08 18:57:41
1246,E630261L,2017-05-08 19:41:08
1247,E630261L,2017-05-08 19:48:13
1248,E620002L,2017-05-08 19:49:24
1249,E620002L,2017-05-08 20:12:16
1250,E620002L,2017-05-08 20:14:55
1251,E620002L,2017-05-08 20:31:56
1252,E620003L,2017-05-08 20:56:23
1253,E620029L,2017-05-08 20:56:24
1254,E610016L,2017-05-08 20:56:27
1255,E620002L,2017-05-08 21:09:05
1256,E620002L,2017-05-08 21:38:19
1257,E550650L,2017-05-08 22:38:59
1258,E620002L,2017-05-08 22:39:29
1259,E620002L,2017-05-08 22:43:05
1260,E630261L,2017-05-09 02:22:23
1261,E630261L,2017-05-09 02:59:48
1262,E630261L,2017-05-09 10:59:53
1263,E550630L,2017-05-09 12:06:31
1264,E620029L,2017-05-09 13:00:01
1265,E601043L,2017-05-09 13:01:50
1266,E620002L,2017-05-09 13:26:42
1267,E620003L,2017-05-09 13:27:19
1268,E620029L,2017-05-09 13:27:19
1269,E620002L,2017-05-09 13:42:05
1270,E620002L,2017-05-09 14:02:23
1271,E620002L,2017-05-09 15:35:42
1272,E620002L,2017-05-09 16:08:11
1273,E620002L,2017-05-09 18:58:18
1274,E620002L,2017-05-09 19:06:21
1275,E620002L,2017-05-09 19:17:04
1276,E602017L,2017-05-09 20:29:13
1277,E620002L,2017-05-09 20:31:50
1278,E620002L,2017-05-09 22:03:50
1279,E630261L,2017-05-09 22:51:51
1280,E602017L,2017-05-10 04:22:19
1281,E620002L,2017-05-10 04:22:38
1282,E620002L,2017-05-10 06:07:16
1283,E620002L,2017-05-10 07:43:19
1284,E620002L,2017-05-10 08:59:19
1285,E620002L,2017-05-10 09:15:01
1286,E620002L,2017-05-10 09:18:00
1287,E620002L,2017-05-10 10:09:41
1288,E620029L,2017-05-10 10:57:22
1289,E601043L,2017-05-10 10:57:28
1290,E620002L,2017-05-10 11:14:04
1291,E620002L,2017-05-10 11:38:49
1292,E630236L,2017-05-10 11:55:56
1293,E620002L,2017-05-10 12:23:39
1294,E620002L,2017-05-10 12:33:54
1295,E630236L,2017-05-10 13:25:38
1296,E620002L,2017-05-10 13:41:55
1297,E550620L,2017-05-10 20:20:55
1298,E550620L,2017-05-10 20:43:35
1299,E550660L,2017-05-10 20:47:53
1300,E550620L,2017-05-10 20:59:10
1301,E550620L,2017-05-10 22:30:14
1302,E550620L,2017-05-10 22:43:06
1303,E550620L,2017-05-10 22:49:49
1304,E550620L,2017-05-10 23:43:50
1305,E550620L,2017-05-11 00:40:36
1306,E550620L,2017-05-11 00:59:24
1307,E550640L,2017-05-11 02:39:45
1308,E550640L,2017-05-11 02:45:17
1309,E620002L,2017-05-11 02:46:52
1310,E620002L,2017-05-11 02:49:00
1311,E550640L,2017-05-11 02:50:30
1312,E550620L,2017-05-11 03:14:13
1313,E620002L,2017-05-11 03:56:21
1314,E620003L,2017-05-11 06:08:48
1315,E620029L,2017-05-11 06:08:52
1316,E601043L,2017-05-11 06:08:59
1317,E620003L,2017-05-11 07:06:03
1318,E620029L,2017-05-11 07:06:06
1319,E601043L,2017-05-11 07:06:16
1320,E620002L,2017-05-11 14:12:31
1321,E620002L,2017-05-11 14:37:18
1322,E620002L,2017-05-11 18:01:09
1323,E602017L,2017-05-11 19:19:22
1324,E620003L,2017-05-11 21:33:52
1325,E620029L,2017-05-11 21:33:55
1326,E601043L,2017-05-11 21:33:59
1327,E620002L,2017-05-11 21:56:20
1328,E630235L,2017-05-12 01:06:02
1329,E620003L,2017-05-12 11:31:52
1330,E620029L,2017-05-12 11:31:54
1331,E601043L,2017-05-12 11:32:34
1332,E620002L,2017-05-12 11:33:39
1333,E620003L,2017-05-12 12:58:57
1334,E620029L,2017-05-12 12:59:00
1335,E601043L,2017-05-12 12:59:05
1336,E602017L,2017-05-12 13:27:07
1337,E620002L,2017-05-12 13:27:37
1338,E620003L,2017-05-12 14:05:41
1339,E620029L,2017-05-12 14:05:42
1340,E550903L,2017-05-12 14:05:50
1341,E620002L,2017-05-12 14:28:49
1342,E620002L,2017-05-12 15:03:01
1343,E620002L,2017-05-12 16:25:24
1344,E620002L,2017-05-12 16:29:06
1345,E630227L,2017-05-12 16:55:17
1346,E630227L,2017-05-12 19:11:23
1347,E620002L,2017-05-12 20:00:11
1348,E620002L,2017-05-12 20:53:19
1349,E620002L,2017-05-12 20:55:40
1350,E620002L,2017-05-12 21:59:08
1351,E630227L,2017-05-12 22:42:10
1352,E620002L,2017-05-12 22:42:31
1353,E630227L,2017-05-12 22:48:58
1354,E620002L,2017-05-12 22:49:56
1355,E630227L,2017-05-12 22:54:47
1356,E620002L,2017-05-13 03:10:45
1357,E620002L,2017-05-13 03:16:34
1358,E550640L,2017-05-13 03:55:02
1359,E620002L,2017-05-13 04:00:57
1360,E550640L,2017-05-13 04:02:38
1361,E620002L,2017-05-13 04:03:59
1362,E620002L,2017-05-13 04:06:19
1363,E550640L,2017-05-13 04:07:45
1364,E620002L,2017-05-13 04:08:28
1365,E620002L,2017-05-13 04:10:45
1366,E620002L,2017-05-13 04:13:12
1367,E550640L,2017-05-13 04:15:32
1368,E620002L,2017-05-13 04:18:15
1369,E620002L,2017-05-13 04:33:12
1370,E620002L,2017-05-13 04:51:42
1371,E620002L,2017-05-13 04:55:10
1372,E610038L,2017-05-13 18:41:37
1373,E620002L,2017-05-13 18:43:05
1374,E620002L,2017-05-13 18:47:05
1375,E620002L,2017-05-13 18:50:14
1376,E602017L,2017-05-13 19:43:33
1377,E620002L,2017-05-13 19:44:13
