,ErrCode,StartTime
698,E550903L,2017-05-05 10:28:08
699,E620002L,2017-05-05 10:29:07
700,E620002L,2017-05-05 11:05:52
701,E620003L,2017-05-05 11:24:04
702,E620029L,2017-05-05 11:24:08
703,E601043L,2017-05-05 11:24:18
704,E620003L,2017-05-05 13:28:37
705,E620029L,2017-05-05 13:28:37
706,E601043L,2017-05-05 13:28:41
707,E620002L,2017-05-05 13:29:31
708,E620003L,2017-05-05 13:33:19
709,E620002L,2017-05-05 13:34:52
710,E620002L,2017-05-05 14:06:00
711,E620002L,2017-05-05 16:35:42
712,E620002L,2017-05-05 16:38:34
713,E620002L,2017-05-05 17:44:30
714,E620002L,2017-05-05 18:19:17
715,E620002L,2017-05-05 21:52:08
716,E620002L,2017-05-05 22:17:00
717,E620002L,2017-05-05 22:32:25
718,E620002L,2017-05-05 22:38:14
719,E620002L,2017-05-05 22:46:14
720,E620002L,2017-05-06 04:10:46
721,E620003L,2017-05-06 17:54:42
722,E601043L,2017-05-06 17:54:49
723,E620002L,2017-05-06 18:24:34
724,E620002L,2017-05-06 18:28:48
726,E620029L,2017-05-06 19:03:52
725,E620003L,2017-05-06 19:03:52
727,E601043L,2017-05-06 19:03:59
728,E620002L,2017-05-06 19:06:19
729,E610030L,2017-05-06 19:09:32
730,E620003L,2017-05-06 23:57:37
731,E620029L,2017-05-06 23:57:37
732,E601043L,2017-05-06 23:58:00
733,E620029L,2017-05-07 03:58:32
734,E601043L,2017-05-07 03:58:48
735,E620002L,2017-05-08 08:47:49
736,E620002L,2017-05-08 08:51:54
737,E630261L,2017-05-08 09:49:31
738,E630261L,2017-05-08 11:25:51
739,E620002L,2017-05-08 20:26:33
740,E620029L,2017-05-08 21:16:01
741,E601043L,2017-05-08 21:16:07
742,E630261L,2017-05-09 02:23:32
743,E620002L,2017-05-09 13:06:18
744,E620002L,2017-05-09 13:14:10
745,E620002L,2017-05-09 13:29:50
746,E620002L,2017-05-09 13:35:58
747,E620002L,2017-05-09 13:49:20
748,E620002L,2017-05-09 14:49:57
749,E620002L,2017-05-09 15:52:42
750,E620002L,2017-05-09 19:00:48
751,E620002L,2017-05-09 19:07:45
752,E620002L,2017-05-09 20:19:54
753,E620003L,2017-05-09 20:57:01
754,E620029L,2017-05-09 20:57:02
755,E550903L,2017-05-09 20:57:42
756,E620002L,2017-05-09 21:58:55
757,E620003L,2017-05-10 03:33:46
758,E620029L,2017-05-10 03:33:47
759,E601043L,2017-05-10 03:34:05
760,E620002L,2017-05-10 05:03:17
761,E620002L,2017-05-10 06:46:01
762,E620002L,2017-05-10 08:59:53
763,E620002L,2017-05-10 09:45:39
764,E620002L,2017-05-10 09:54:32
765,E620002L,2017-05-10 09:58:01
766,E620003L,2017-05-10 11:31:07
767,E620029L,2017-05-10 11:31:10
768,E601043L,2017-05-10 11:31:28
769,E620002L,2017-05-10 11:36:43
770,E630224L,2017-05-10 11:44:40
771,E630236L,2017-05-10 11:48:33
772,E620002L,2017-05-10 11:49:29
773,E630236L,2017-05-10 13:25:30
774,E620002L,2017-05-10 13:39:51
775,E620002L,2017-05-10 13:44:15
776,E620002L,2017-05-10 16:20:08
777,E620002L,2017-05-10 16:23:26
778,E602017L,2017-05-11 03:35:02
779,E620002L,2017-05-11 03:54:39
780,E620002L,2017-05-11 03:56:42
781,E620002L,2017-05-11 06:21:07
782,E620002L,2017-05-11 06:29:04
783,E530024L,2017-05-11 08:45:55
784,E620002L,2017-05-11 08:47:25
785,E600016L,2017-05-11 08:49:15
786,E620003L,2017-05-11 10:26:14
787,E620029L,2017-05-11 10:26:14
788,E601043L,2017-05-11 10:26:29
789,E620002L,2017-05-12 14:17:50
790,E620002L,2017-05-12 16:20:15
791,E630227L,2017-05-12 16:55:14
792,E630264L,2017-05-12 16:57:43
793,E630261L,2017-05-12 17:15:32
794,E630261L,2017-05-12 19:10:02
795,E620002L,2017-05-12 19:13:21
796,E620002L,2017-05-12 19:41:30
797,E620002L,2017-05-12 19:44:07
798,E620002L,2017-05-13 15:44:21
799,E620003L,2017-05-13 20:28:22
800,E620029L,2017-05-13 20:28:22
801,E601043L,2017-05-13 20:28:35
802,E620002L,2017-05-13 20:30:28
803,E610024L,2017-05-13 20:32:23
804,E620002L,2017-05-13 20:37:43
805,E602017L,2017-05-13 22:38:09
806,E620002L,2017-05-13 22:38:27
807,E630261L,2017-05-13 23:58:49
808,E620002L,2017-05-14 00:03:12
809,E620002L,2017-05-14 01:07:41
810,E620002L,2017-05-14 03:20:24
811,E620002L,2017-05-14 03:43:44
812,E620002L,2017-05-14 03:45:52
813,E620002L,2017-05-14 06:44:04
814,E620029L,2017-05-14 07:28:17
815,E601043L,2017-05-14 07:28:21
816,E620002L,2017-05-15 08:41:33
817,E630261L,2017-05-15 09:34:21
818,E630224L,2017-05-15 13:46:23
819,E620002L,2017-05-15 15:22:30
820,E550640L,2017-05-16 03:54:54
821,E600016L,2017-05-16 03:59:44
822,E620002L,2017-05-16 04:00:44
823,E550640L,2017-05-16 04:02:15
824,E620002L,2017-05-16 04:06:44
825,E550640L,2017-05-16 04:07:17
826,E620002L,2017-05-16 04:09:45
827,E620002L,2017-05-16 04:13:03
828,E550640L,2017-05-16 04:15:40
829,E620002L,2017-05-16 04:16:19
830,E620002L,2017-05-16 06:24:51
831,E620002L,2017-05-16 06:34:05
832,E620002L,2017-05-16 09:28:16
833,E620002L,2017-05-16 09:30:31
834,E620003L,2017-05-16 16:42:14
835,E620029L,2017-05-16 16:42:14
836,E601043L,2017-05-16 16:42:44
837,E620003L,2017-05-16 16:44:39
838,E610016L,2017-05-16 16:44:49
839,E620003L,2017-05-16 20:45:04
840,E620029L,2017-05-16 20:45:05
841,E601043L,2017-05-16 20:45:11
842,E620002L,2017-05-16 20:47:26
843,E620029L,2017-05-17 02:55:57
844,E601043L,2017-05-17 02:56:17
845,E620002L,2017-05-17 07:57:34
846,E620002L,2017-05-17 09:07:33
847,E620002L,2017-05-17 09:54:13
848,E630236L,2017-05-17 10:09:51
849,E620002L,2017-05-17 10:28:41
850,E620003L,2017-05-17 11:22:19
851,E620029L,2017-05-17 11:22:19
852,E550903L,2017-05-17 11:23:01
853,E620002L,2017-05-17 11:23:10
854,E620003L,2017-05-17 11:26:10
855,E620002L,2017-05-17 11:29:20
856,E620002L,2017-05-17 11:37:10
857,E620002L,2017-05-17 12:06:54
858,E620002L,2017-05-17 12:16:09
859,E630236L,2017-05-17 12:24:10
860,E620002L,2017-05-17 12:35:44
861,E620002L,2017-05-18 00:19:23
862,E620002L,2017-05-18 00:46:23
863,E620002L,2017-05-18 02:08:38
864,E620002L,2017-05-18 02:11:19
865,E620002L,2017-05-18 02:17:01
866,E620002L,2017-05-18 02:31:52
867,E620002L,2017-05-18 03:39:56
868,E630235L,2017-05-18 03:51:32
869,E601043L,2017-05-18 03:51:35
870,E620002L,2017-05-18 04:22:55
871,E620002L,2017-05-18 05:25:31
872,E620002L,2017-05-18 09:13:28
873,E620002L,2017-05-18 09:18:45
874,E620002L,2017-05-18 09:29:18
875,E620002L,2017-05-18 09:34:16
876,E630223L,2017-05-18 11:00:43
877,E620002L,2017-05-18 11:10:40
878,E620002L,2017-05-18 11:14:18
879,E620002L,2017-05-18 13:06:44
880,E620002L,2017-05-18 17:31:37
881,E630227L,2017-05-18 17:40:29
882,E630222L,2017-05-18 19:44:24
883,E620002L,2017-05-18 21:23:42
884,E620002L,2017-05-18 21:27:45
885,E620002L,2017-05-18 21:30:41
886,E620002L,2017-05-19 00:02:47
887,E630261L,2017-05-19 00:21:07
888,E630261L,2017-05-19 02:46:10
889,E620003L,2017-05-19 14:37:03
890,E620029L,2017-05-19 14:37:06
891,E601043L,2017-05-19 14:37:30
892,E620002L,2017-05-19 14:41:29
893,E620003L,2017-05-19 16:01:38
894,E620029L,2017-05-19 16:01:38
895,E601043L,2017-05-19 16:02:01
896,E620002L,2017-05-19 16:05:13
897,E620002L,2017-05-19 18:04:54
898,E620002L,2017-05-20 14:49:13
899,E602017L,2017-05-21 02:35:46
900,E620002L,2017-05-22 08:39:32
901,E620002L,2017-05-22 08:41:58
902,E630227L,2017-05-22 09:49:13
903,E630261L,2017-05-22 09:57:17
904,E630227L,2017-05-22 10:00:10
905,E620002L,2017-05-22 18:25:59
906,E620002L,2017-05-22 18:29:48
907,E620002L,2017-05-22 18:48:46
908,E620003L,2017-05-23 01:47:31
909,E620029L,2017-05-23 01:47:34
910,E601043L,2017-05-23 01:48:11
911,E620002L,2017-05-23 13:56:07
912,E620002L,2017-05-23 14:54:31
913,E620002L,2017-05-23 14:59:13
914,E620002L,2017-05-23 16:58:39
915,E620002L,2017-05-23 17:02:07
916,E630227L,2017-05-23 17:25:48
917,E601043L,2017-05-23 17:25:50
918,E620002L,2017-05-23 20:09:54
919,E620003L,2017-05-23 21:31:01
920,E620029L,2017-05-23 21:31:02
921,E550903L,2017-05-23 21:31:13
922,E630235L,2017-05-24 00:53:51
923,E620002L,2017-05-24 00:54:51
924,E620003L,2017-05-24 05:29:51
925,E620029L,2017-05-24 05:29:52
926,E620003L,2017-05-24 23:35:41
927,E620029L,2017-05-24 23:35:41
928,E620003L,2017-05-25 01:42:00
929,E620029L,2017-05-25 01:42:02
930,E601043L,2017-05-25 01:42:16
931,E620002L,2017-05-25 01:44:27
932,E620002L,2017-05-25 08:12:04
933,E620002L,2017-05-25 09:57:32
934,E620002L,2017-05-25 14:49:54
935,E620002L,2017-05-25 14:58:04
936,E620002L,2017-05-25 15:00:20
937,E620002L,2017-05-25 15:18:33
938,E620002L,2017-05-25 15:22:39
939,E620002L,2017-05-25 20:04:26
940,E620002L,2017-05-25 20:11:36
941,E620003L,2017-05-25 20:28:01
942,E620029L,2017-05-25 20:28:05
943,E601043L,2017-05-25 20:28:08
944,E620002L,2017-05-25 20:29:40
945,E610061L,2017-05-26 04:51:14
946,E620002L,2017-05-26 04:51:58
947,E620002L,2017-05-26 04:57:28
948,E620002L,2017-05-26 05:00:41
949,E620002L,2017-05-26 05:37:04
950,E550650L,2017-05-26 14:20:18
951,E620002L,2017-05-26 14:21:40
952,E620002L,2017-05-26 20:37:49
953,E610060L,2017-05-26 20:49:12
954,E620002L,2017-05-26 20:50:36
955,E630227L,2017-05-26 21:33:46
956,E550620L,2017-05-27 00:54:08
957,E620002L,2017-05-27 00:55:00
958,E620002L,2017-05-27 00:57:36
959,E550620L,2017-05-27 01:02:42
960,E620002L,2017-05-27 01:03:12
961,E530024L,2017-05-27 05:37:03
962,E620002L,2017-05-27 05:38:16
963,E550650L,2017-05-27 05:45:07
964,E620002L,2017-05-27 05:47:22
965,E620002L,2017-05-27 05:53:19
966,E620032L,2017-05-31 08:11:47
967,E601190L,2017-05-31 08:29:54
968,E620002L,2017-05-31 08:40:51
969,E620002L,2017-06-01 01:33:20
970,E620003L,2017-06-01 05:02:31
971,E620029L,2017-06-01 05:02:32
972,E550903L,2017-06-01 05:02:45
973,E620002L,2017-06-01 05:33:02
974,E620002L,2017-06-01 05:35:40
975,E620002L,2017-06-01 13:25:25
976,E620002L,2017-06-01 13:29:48
977,E620003L,2017-06-01 13:34:56
978,E620029L,2017-06-01 13:34:56
979,E550903L,2017-06-01 13:35:12
980,E620002L,2017-06-01 13:36:23
981,E550630L,2017-06-01 13:38:36
982,E530024L,2017-06-01 20:43:57
983,E620002L,2017-06-01 20:44:12
984,E620002L,2017-06-02 05:43:24
985,E530024L,2017-06-02 07:58:31
986,E620002L,2017-06-02 08:00:03
987,E620002L,2017-06-02 08:03:48
988,E620002L,2017-06-02 08:06:27
989,E550610L,2017-06-02 16:21:57
990,E620002L,2017-06-02 16:22:43
991,E620002L,2017-06-03 06:24:36
992,E550630L,2017-06-03 07:30:58
993,E620003L,2017-06-03 07:38:00
994,E620029L,2017-06-03 07:38:01
995,E601043L,2017-06-03 07:38:11
996,E601043L,2017-06-03 08:21:36
997,E620029L,2017-06-03 08:21:36
998,E620002L,2017-06-03 09:16:12
999,E550630L,2017-06-03 12:16:02
1000,E600016L,2017-06-03 12:17:32
1001,E620002L,2017-06-03 12:17:35
1002,E620002L,2017-06-03 12:22:35
1003,E600016L,2017-06-03 12:23:35
1004,E620002L,2017-06-03 12:25:25
1005,E600016L,2017-06-03 12:32:51
1006,E550630L,2017-06-03 12:35:58
1007,E620002L,2017-06-03 12:37:36
1008,E550630L,2017-06-03 12:45:12
1009,E620002L,2017-06-03 12:45:47
1010,E620002L,2017-06-03 12:48:11
1011,E620002L,2017-06-03 12:55:16
1012,E620002L,2017-06-03 12:57:49
1013,E620002L,2017-06-03 13:08:21
1014,E620002L,2017-06-03 13:14:45
1015,E620002L,2017-06-03 13:21:42
1016,E620002L,2017-06-03 13:29:09
1017,E620003L,2017-06-03 17:11:09
1018,E620029L,2017-06-03 17:11:13
1019,E601043L,2017-06-03 17:11:17
1020,E630233L,2017-06-03 18:06:07
1021,E620002L,2017-06-03 18:08:06
1022,E550610L,2017-06-03 18:48:05
1023,E620003L,2017-06-03 19:35:39
1024,E620029L,2017-06-03 19:35:40
1025,E550903L,2017-06-03 19:35:45
1026,E620002L,2017-06-03 19:37:32
1027,E620002L,2017-06-03 19:39:45
1028,E602017L,2017-06-03 20:52:01
1029,E620002L,2017-06-03 20:56:05
1030,E620002L,2017-06-03 22:34:18
1031,E620002L,2017-06-04 00:54:52
1032,E620002L,2017-06-05 08:38:04
1033,E630261L,2017-06-05 09:08:34
1034,E630261L,2017-06-05 09:23:01
1035,E620002L,2017-06-05 09:27:56
1036,E630261L,2017-06-05 10:08:22
1037,E630261L,2017-06-05 10:13:56
1038,E620002L,2017-06-06 10:32:22
1040,E620029L,2017-06-06 10:52:21
1039,E601043L,2017-06-06 10:52:21
1041,E630235L,2017-06-06 11:13:13
1042,E620002L,2017-06-06 11:14:27
1043,E620002L,2017-06-06 11:17:12
1044,E630235L,2017-06-06 13:00:56
1045,E620002L,2017-06-06 13:03:02
1046,E630261L,2017-06-06 13:08:43
1047,E620002L,2017-06-06 16:22:24
1048,E620002L,2017-06-06 17:59:29
1049,E620002L,2017-06-06 19:52:25
1050,E620002L,2017-06-07 00:51:16
1051,E601043L,2017-06-07 02:15:34
1052,E620029L,2017-06-07 02:15:35
1053,E602017L,2017-06-08 02:04:58
1054,E620002L,2017-06-08 02:07:58
1055,E602017L,2017-06-08 10:16:16
1056,E620002L,2017-06-08 10:19:09
1057,E610024L,2017-06-08 10:21:35
1058,E620002L,2017-06-08 10:22:43
1059,E620002L,2017-06-08 10:26:24
1060,E620002L,2017-06-08 15:12:37
1061,E602017L,2017-06-08 16:16:01
1062,E610060L,2017-06-08 21:09:23
1063,E620002L,2017-06-08 21:10:36
1064,E620002L,2017-06-08 21:13:17
1065,E620002L,2017-06-08 21:16:46
1066,E600016L,2017-06-08 21:18:38
1067,E620002L,2017-06-08 21:20:02
1068,E620004L,2017-06-08 21:22:00
1069,E620002L,2017-06-08 21:22:28
1070,E600016L,2017-06-08 21:27:31
1071,E620002L,2017-06-08 21:28:02
1072,E600016L,2017-06-08 21:34:35
1073,E600016L,2017-06-08 21:40:01
1074,E620002L,2017-06-08 21:44:21
1075,E600016L,2017-06-08 21:45:15
1076,E600016L,2017-06-08 21:51:44
1077,E620002L,2017-06-08 22:02:00
1078,E600016L,2017-06-08 22:02:32
1079,E610061L,2017-06-09 01:02:16
1080,E620002L,2017-06-09 01:02:49
1081,E620002L,2017-06-09 01:11:39
1082,E620029L,2017-06-09 01:11:56
1083,E620002L,2017-06-09 01:14:28
1084,E620003L,2017-06-09 03:05:46
1085,E620029L,2017-06-09 03:05:48
1086,E601043L,2017-06-09 03:06:00
1087,E620003L,2017-06-09 03:09:42
1088,E620002L,2017-06-09 10:29:12
1089,E620002L,2017-06-09 10:45:25
1090,E620002L,2017-06-09 14:56:47
1091,E630227L,2017-06-09 16:25:25
1092,E620002L,2017-06-10 01:51:46
1093,E620002L,2017-06-10 06:09:25
1094,E602017L,2017-06-10 07:14:15
1095,E620002L,2017-06-10 08:08:25
1096,E620002L,2017-06-10 10:07:45
1097,E620003L,2017-06-10 10:10:47
1098,E620029L,2017-06-10 10:10:47
1099,E630235L,2017-06-10 12:47:50
1100,E620002L,2017-06-10 12:48:29
1101,E630235L,2017-06-10 16:42:36
1102,E620002L,2017-06-10 16:42:52
1103,E620002L,2017-06-10 17:13:22
1104,E630227L,2017-06-10 17:41:07
1105,E630227L,2017-06-11 07:17:04
1106,E620032L,2017-06-12 08:09:58
1107,E620002L,2017-06-12 08:49:00
1108,E620002L,2017-06-12 08:56:24
1109,E620002L,2017-06-12 08:58:37
1110,E620002L,2017-06-12 09:15:16
1111,E620032L,2017-06-12 10:27:49
1112,E620002L,2017-06-12 10:44:07
1113,E630261L,2017-06-12 11:26:43
1114,E620003L,2017-06-12 12:31:13
1115,E620029L,2017-06-12 12:31:16
1116,E601043L,2017-06-12 12:31:21
1117,E620002L,2017-06-12 14:07:42
1118,E620002L,2017-06-12 15:42:40
1119,E620002L,2017-06-12 15:58:06
1120,E630235L,2017-06-12 16:37:34
1121,E620002L,2017-06-12 18:33:18
1122,E620002L,2017-06-12 18:35:20
1123,E630224L,2017-06-12 18:38:08
1124,E630227L,2017-06-12 19:21:40
1125,E620002L,2017-06-12 19:22:24
1126,E620002L,2017-06-13 01:15:19
1127,E630261L,2017-06-13 02:19:00
1128,E602017L,2017-06-13 02:30:53
1129,E620002L,2017-06-13 02:35:15
1130,E620003L,2017-06-14 08:06:46
1131,E620029L,2017-06-14 08:06:46
1132,E601043L,2017-06-14 08:06:52
1133,E602017L,2017-06-14 10:22:13
1134,E620002L,2017-06-14 10:27:46
1135,E620002L,2017-06-14 10:29:52
1136,E620002L,2017-06-14 10:37:43
1137,E620002L,2017-06-14 10:45:26
1138,E630227L,2017-06-14 11:04:32
1139,E630236L,2017-06-14 11:58:11
1140,E630236L,2017-06-14 12:06:45
1141,E620002L,2017-06-14 12:12:40
1142,E630261L,2017-06-14 12:20:18
1143,E630236L,2017-06-14 12:41:05
1144,E620002L,2017-06-14 12:42:36
1145,E630221L,2017-06-14 12:44:24
1146,E620002L,2017-06-14 12:44:39
1147,E630236L,2017-06-14 12:46:48
1148,E620002L,2017-06-14 17:59:53
1149,E620002L,2017-06-14 18:11:42
1150,E630236L,2017-06-14 19:08:47
1151,E630236L,2017-06-14 20:03:25
1152,E630236L,2017-06-14 20:10:13
1153,E630236L,2017-06-14 20:18:34
1154,E630236L,2017-06-14 20:27:34
1155,E630236L,2017-06-14 20:32:43
1156,E620003L,2017-06-14 20:34:29
1157,E620029L,2017-06-14 20:34:29
1158,E601043L,2017-06-14 20:34:48
1159,E630236L,2017-06-14 20:39:08
1160,E630236L,2017-06-14 20:46:13
1161,E630236L,2017-06-14 20:53:36
1162,E630237L,2017-06-14 20:57:34
1163,E620002L,2017-06-15 12:27:40
1164,E630235L,2017-06-15 21:48:47
1165,E530024L,2017-06-15 22:55:51
1166,E620002L,2017-06-15 22:57:06
1167,E550630L,2017-06-16 00:16:55
1168,E620002L,2017-06-16 00:20:19
1169,E602017L,2017-06-16 05:08:39
1170,E630235L,2017-06-16 06:27:43
1171,E620002L,2017-06-16 06:50:21
1172,E620002L,2017-06-16 06:56:50
1173,E620002L,2017-06-16 09:32:20
1174,E620002L,2017-06-16 10:35:29
1175,E620002L,2017-06-16 10:38:31
1176,E620002L,2017-06-16 11:04:12
1177,E630235L,2017-06-16 12:12:50
1178,E630235L,2017-06-16 12:24:29
1179,E620002L,2017-06-16 14:41:37
1180,E620002L,2017-06-16 14:57:42
1181,E630235L,2017-06-16 17:32:13
1182,E620002L,2017-06-16 17:43:46
1183,E620002L,2017-06-16 17:47:32
1184,E630235L,2017-06-16 18:00:37
1185,E620002L,2017-06-16 18:00:49
1186,E630235L,2017-06-16 18:07:26
1187,E630235L,2017-06-16 18:37:05
1188,E620002L,2017-06-16 18:37:18
1189,E630235L,2017-06-16 18:48:27
1190,E620002L,2017-06-16 18:48:43
1191,E630235L,2017-06-16 18:54:37
1192,E630235L,2017-06-16 19:06:39
1193,E620002L,2017-06-16 19:06:48
1194,E620002L,2017-06-16 19:13:07
1195,E630235L,2017-06-16 19:36:13
1196,E620002L,2017-06-16 19:36:22
1197,E620002L,2017-06-16 19:46:29
1198,E630227L,2017-06-16 21:42:01
1199,E630227L,2017-06-16 21:50:42
1200,E630237L,2017-06-16 23:49:41
1201,E620002L,2017-06-17 00:46:45
1202,E620002L,2017-06-17 02:11:10
1203,E620002L,2017-06-17 02:34:53
1204,E620002L,2017-06-17 02:52:06
1205,E620002L,2017-06-17 03:11:55
1206,E620002L,2017-06-17 03:14:05
1207,E620002L,2017-06-17 03:17:49
1208,E620002L,2017-06-17 08:16:07
1209,E620002L,2017-06-17 08:31:45
1210,E600017L,2017-06-18 03:31:18
1211,E620002L,2017-06-18 03:31:37
1212,E620002L,2017-06-18 04:48:27
0,-1,2017-06-18 05:00:01
1213,E550640L,2017-06-18 05:06:22
1214,E620002L,2017-06-18 05:11:00
1215,E550610L,2017-06-18 05:13:33
1216,E610038L,2017-06-18 05:15:23
1217,E620002L,2017-06-18 05:18:56
1218,E620002L,2017-06-18 05:21:36
1219,E620002L,2017-06-18 05:23:45
1220,E620009L,2017-06-18 05:24:32
1221,E620002L,2017-06-18 05:26:55
1222,E610038L,2017-06-18 05:27:43
1223,E620002L,2017-06-18 05:29:48
1224,E620002L,2017-06-18 05:32:00
1225,E620029L,2017-06-18 05:32:42
1226,E620002L,2017-06-18 05:34:08
1227,E620002L,2017-06-18 05:36:55
1228,E550630L,2017-06-18 06:51:16
1229,E620002L,2017-06-18 06:52:23
1230,E620002L,2017-06-18 06:56:58
1231,E550630L,2017-06-18 06:59:07
1232,E620002L,2017-06-18 07:03:18
1,-1,2017-06-19 08:21:41
1233,E620032L,2017-06-19 08:22:58
1234,E620002L,2017-06-19 08:39:19
1235,E620002L,2017-06-19 09:04:43
1236,E620002L,2017-06-19 09:31:52
1237,E630261L,2017-06-19 10:06:01
1238,E630261L,2017-06-19 10:40:09
1239,E530024L,2017-06-19 14:18:00
1240,E620002L,2017-06-19 14:18:38
1241,E630235L,2017-06-19 16:11:29
1242,E620002L,2017-06-19 16:21:32
1244,E620029L,2017-06-20 00:39:48
1243,E620003L,2017-06-20 00:39:48
1245,E601043L,2017-06-20 00:40:00
1246,E620029L,2017-06-20 01:16:25
1247,E601043L,2017-06-20 01:16:35
2,-1,2017-06-20 15:38:43
1248,E620002L,2017-06-20 17:47:22
1249,E630261L,2017-06-20 18:23:08
1250,E620002L,2017-06-20 20:07:19
1251,E602017L,2017-06-20 20:40:29
1252,E620002L,2017-06-20 20:41:24
1253,E620002L,2017-06-20 22:53:42
1254,E620002L,2017-06-20 23:00:40
1255,E620002L,2017-06-21 01:26:27
1256,E602017L,2017-06-21 02:32:01
1257,E620003L,2017-06-21 09:50:21
1258,E620029L,2017-06-21 09:50:21
1259,E601043L,2017-06-21 09:50:29
1260,E620002L,2017-06-21 09:51:26
1261,E620002L,2017-06-21 09:53:47
1262,E620002L,2017-06-21 10:36:53
1263,E620002L,2017-06-21 10:55:57
1264,E550620L,2017-06-22 05:06:52
1265,E620002L,2017-06-22 05:08:32
1266,E620002L,2017-06-22 05:13:45
1267,E550650L,2017-06-22 05:22:14
1268,E620002L,2017-06-22 05:23:42
1269,E610061L,2017-06-22 05:30:48
1270,E620002L,2017-06-22 05:30:57
1271,E630235L,2017-06-22 10:21:03
1272,E620002L,2017-06-22 10:21:25
1273,E620002L,2017-06-23 03:06:29
1274,E602017L,2017-06-23 03:44:50
1275,E620002L,2017-06-23 04:22:26
1276,E620002L,2017-06-23 04:59:18
1277,E630235L,2017-06-23 05:15:00
1278,E620002L,2017-06-23 05:15:44
1279,E630235L,2017-06-23 05:46:51
1280,E620002L,2017-06-23 09:46:45
1281,E620002L,2017-06-23 09:58:31
1282,E620002L,2017-06-23 10:14:37
1283,E620002L,2017-06-23 10:29:04
1284,E620002L,2017-06-23 13:28:15
1285,E630227L,2017-06-23 13:48:26
1286,E620002L,2017-06-23 15:25:47
1287,E620002L,2017-06-23 15:32:49
1288,E620002L,2017-06-23 15:37:09
1289,E620002L,2017-06-23 15:39:41
1290,E620002L,2017-06-23 15:45:18
1291,E620002L,2017-06-24 07:41:40
1292,E620002L,2017-06-24 07:46:09
1293,E620002L,2017-06-24 07:48:41
1294,E620002L,2017-06-24 07:53:43
1295,E620003L,2017-06-24 16:47:20
1296,E620029L,2017-06-24 16:47:21
1297,E550903L,2017-06-24 16:47:55
1298,E620002L,2017-06-24 16:48:38
1299,E620002L,2017-06-24 22:27:44
1300,E620002L,2017-06-24 22:30:50
1301,E620002L,2017-06-24 22:32:56
1302,E601043L,2017-06-25 00:16:45
1303,E620029L,2017-06-25 00:16:45
1304,E620002L,2017-06-25 06:37:17
1305,E630236L,2017-06-25 07:08:10
1306,E620002L,2017-06-25 07:11:50
1307,E630236L,2017-06-25 07:15:27
1308,E630221L,2017-06-25 07:19:51
1309,E620002L,2017-06-25 07:20:56
1310,E630236L,2017-06-25 07:24:52
1311,E620002L,2017-06-25 07:29:03
3,-1,2017-06-26 08:08:23
1312,E620032L,2017-06-26 08:09:42
1313,E620002L,2017-06-26 08:38:54
1314,E620002L,2017-06-26 10:24:43
1315,E620002L,2017-06-26 10:28:39
1316,E620002L,2017-06-26 10:31:38
1317,E620002L,2017-06-26 15:21:35
1318,E620002L,2017-06-26 16:38:55
1319,E630235L,2017-06-27 04:36:40
1320,E620002L,2017-06-27 04:37:07
1321,E620002L,2017-06-27 05:56:43
1322,E620002L,2017-06-27 05:58:48
1323,E620003L,2017-06-27 07:56:22
1324,E620029L,2017-06-27 07:56:22
1325,E550903L,2017-06-27 07:58:33
1326,E620002L,2017-06-27 08:27:51
1327,E602017L,2017-06-27 09:59:22
1328,E620002L,2017-06-27 09:59:32
1329,E620002L,2017-06-27 10:03:14
1330,E620002L,2017-06-27 10:33:16
1331,E630261L,2017-06-27 13:29:39
1332,E620002L,2017-06-27 13:47:36
1333,E620002L,2017-06-27 13:56:09
1334,E630261L,2017-06-27 14:19:03
1335,E620002L,2017-06-27 16:20:20
1336,E620002L,2017-06-28 02:58:51
1337,E620003L,2017-06-28 03:36:19
1338,E620029L,2017-06-28 03:36:19
1339,E550903L,2017-06-28 03:36:47
1340,E550630L,2017-06-28 05:02:09
1341,E620002L,2017-06-28 05:03:59
1342,E620002L,2017-06-28 05:06:01
1343,E550630L,2017-06-28 07:37:15
1344,E620002L,2017-06-28 07:37:58
1345,E620003L,2017-06-28 07:38:16
1346,E620029L,2017-06-28 07:38:17
1347,E620002L,2017-06-28 15:28:10
1348,E620002L,2017-06-28 15:50:01
1349,E630261L,2017-06-28 16:41:03
1350,E620002L,2017-06-28 18:57:13
1351,E630235L,2017-06-28 20:49:27
1352,E601043L,2017-06-28 20:49:31
1353,E630235L,2017-06-28 21:01:33
1354,E620002L,2017-06-29 07:24:52
1355,E620002L,2017-06-29 07:34:37
1356,E620002L,2017-06-29 10:27:55
1357,E620002L,2017-06-29 10:34:59
1358,E620002L,2017-06-29 10:43:33
1359,E620002L,2017-06-30 19:53:44
1360,E630227L,2017-06-30 20:14:02
1361,E630227L,2017-06-30 20:44:58
1362,E630224L,2017-06-30 20:47:02
1363,E620003L,2017-06-30 21:29:45
1364,E620029L,2017-06-30 21:29:50
1365,E601043L,2017-06-30 21:30:05
1366,E620002L,2017-06-30 21:43:11
1367,E620002L,2017-06-30 21:58:19
1368,E620002L,2017-06-30 23:40:20
1369,E620002L,2017-06-30 23:44:30
1370,E620002L,2017-07-03 08:41:33
1371,E620002L,2017-07-03 09:17:08
1372,E620002L,2017-07-03 09:31:46
1373,E620002L,2017-07-03 09:45:52
1374,E620002L,2017-07-03 14:10:53
